"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2000年9月18日","1,946.75","1,979.53","1,981.13","1,946.18","517.70M","-1.60%"
"2000年9月15日","1,978.43","1,978.04","1,978.47","1,966.88","469.05M","-0.05%"
"2000年9月14日","1,979.51","1,989.97","1,992.37","1,973.02","510.43M","-0.47%"
"2000年9月13日","1,988.94","1,980.53","1,995.32","1,975.13","603.75M","0.50%"
"2000年9月12日","1,979.10","1,975.41","1,979.32","1,965.40","543.59M","0.36%"
"2000年9月11日","1,972.04","1,963.27","1,972.08","1,956.08","616.49M","0.65%"
"2000年9月8日","1,959.31","1,955.15","1,963.89","1,945.92","568.17M","0.44%"
"2000年9月7日","1,950.66","1,929.30","1,963.23","1,929.30","624.96M","1.29%"
"2000年9月6日","1,925.91","1,955.50","1,964.27","1,923.60","720.58M","-1.93%"
"2000年9月5日","1,963.79","2,015.06","2,020.85","1,959.59","717.96M","-2.33%"
"2000年9月4日","2,010.60","1,994.88","2,010.60","1,981.23","763.88M","0.54%"
"2000年9月1日","1,999.86","2,009.15","2,026.35","1,997.72","926.64M","-1.06%"
"2000年8月31日","2,021.20","2,062.84","2,064.76","2,019.45","1.12B","-2.65%"
"2000年8月30日","2,076.14","2,107.02","2,108.10","2,075.16","1.00B","-1.39%"
"2000年8月29日","2,105.48","2,103.03","2,105.63","2,094.61","1.00B","0.23%"
"2000年8月28日","2,100.59","2,092.12","2,100.70","2,085.60","1.12B","0.67%"
"2000年8月25日","2,086.70","2,073.72","2,086.72","2,066.33","1.02B","0.75%"
"2000年8月24日","2,071.16","2,058.53","2,073.95","2,043.21","1.38B","0.64%"
"2000年8月23日","2,057.92","2,064.05","2,080.14","1,980.35","1.89B","-0.81%"
"2000年8月22日","2,074.70","2,112.02","2,114.52","2,074.52","1.32B","-1.61%"
"2000年8月21日","2,108.69","2,095.38","2,108.88","2,093.42","1.35B","0.89%"
"2000年8月18日","2,090.18","2,093.63","2,097.32","2,086.75","1.03B","-0.07%"
"2000年8月17日","2,091.59","2,086.81","2,092.33","2,086.56","1.11B","0.39%"
"2000年8月16日","2,083.47","2,078.49","2,083.47","2,072.98","1.06B","0.32%"
"2000年8月15日","2,076.82","2,079.07","2,082.74","2,066.16","1.03B","0.03%"
"2000年8月14日","2,076.30","2,065.93","2,076.33","2,065.93","1.08B","0.66%"
"2000年8月11日","2,062.67","2,067.78","2,070.30","2,055.20","1.13B","-0.16%"
"2000年8月10日","2,065.94","2,065.30","2,067.74","2,053.86","1.32B","0.23%"
"2000年8月9日","2,061.18","2,051.65","2,061.28","2,048.49","1.23B","0.55%"
"2000年8月8日","2,049.92","2,042.74","2,050.07","2,040.78","1.09B","0.51%"
"2000年8月7日","2,039.42","2,025.18","2,039.42","2,017.90","1.07B","0.64%"
"2000年8月4日","2,026.36","2,037.47","2,041.28","2,013.45","1.17B","-0.49%"
"2000年8月3日","2,036.30","2,032.94","2,038.65","2,030.10","1.10B","0.28%"
"2000年8月2日","2,030.68","2,030.79","2,033.19","2,018.48","897.43M","0.12%"
"2000年8月1日","2,028.15","2,027.01","2,031.92","2,023.45","902.18M","0.23%"
"2000年7月31日","2,023.54","2,016.14","2,023.57","2,008.64","1.23B","0.53%"
"2000年7月28日","2,012.79","2,014.11","2,016.94","2,006.17","1.10B","0.02%"
"2000年7月27日","2,012.35","2,017.46","2,025.00","2,004.55","1.20B","0.00%"
"2000年7月26日","2,012.32","1,999.44","2,012.39","1,999.40","953.18M","0.79%"
"2000年7月25日","1,996.58","1,990.15","1,997.85","1,989.09","875.27M","0.37%"
"2000年7月24日","1,989.24","1,998.24","1,999.90","1,982.88","927.66M","-0.36%"
"2000年7月21日","1,996.34","1,994.42","1,998.35","1,991.84","853.45M","0.24%"
"2000年7月20日","1,991.56","1,999.09","2,003.80","1,979.88","928.32M","-0.34%"
"2000年7月19日","1,998.43","2,000.33","2,004.46","1,987.42","971.78M","0.22%"
"2000年7月18日","1,993.99","1,982.50","1,993.99","1,981.74","878.00M","0.58%"
"2000年7月17日","1,982.48","1,992.89","1,997.94","1,980.22","1.35B","-0.24%"
"2000年7月14日","1,987.19","1,981.78","1,987.22","1,972.62","1.30B","0.40%"
"2000年7月13日","1,979.20","1,978.55","1,984.07","1,963.55","1.52B","0.30%"
"2000年7月12日","1,973.37","1,965.23","1,974.41","1,960.35","1.20B","0.65%"
"2000年7月11日","1,960.54","1,952.26","1,960.60","1,947.67","1.19B","0.64%"
"2000年7月10日","1,948.02","1,938.84","1,948.06","1,932.95","1.20B","0.79%"
"2000年7月7日","1,932.79","1,904.09","1,932.83","1,904.09","893.21M","1.59%"
"2000年7月6日","1,902.55","1,909.24","1,910.05","1,896.66","670.52M","-0.35%"
"2000年7月5日","1,909.19","1,910.42","1,918.91","1,904.47","645.65M","0.07%"
"2000年7月4日","1,907.93","1,891.20","1,907.94","1,888.25","683.47M","0.65%"
"2000年7月3日","1,895.64","1,917.44","1,917.45","1,890.53","1.00B","-1.68%"
"2000年6月30日","1,928.11","1,937.84","1,941.40","1,924.97","1.00B","-0.47%"
"2000年6月29日","1,937.26","1,949.85","1,951.13","1,924.47","966.76M","-0.52%"
"2000年6月28日","1,947.48","1,943.98","1,953.06","1,940.05","955.71M","0.24%"
"2000年6月27日","1,942.90","1,949.78","1,952.45","1,938.13","1.03B","-0.29%"
"2000年6月26日","1,948.64","1,946.70","1,953.34","1,943.25","1.21B","0.46%"
"2000年6月23日","1,939.63","1,915.31","1,939.63","1,913.65","984.40M","1.34%"
"2000年6月22日","1,913.90","1,918.16","1,921.15","1,906.30","712.05M","0.04%"
"2000年6月21日","1,913.13","1,894.78","1,913.15","1,894.63","689.93M","0.94%"
"2000年6月20日","1,895.35","1,913.07","1,913.07","1,888.08","821.73M","-1.04%"
"2000年6月19日","1,915.20","1,924.69","1,926.98","1,910.47","987.69M","-0.61%"
"2000年6月16日","1,926.94","1,945.70","1,947.46","1,919.40","1.19B","-0.79%"
"2000年6月15日","1,942.29","1,933.06","1,942.33","1,925.91","1.13B","0.52%"
"2000年6月14日","1,932.29","1,944.44","1,949.17","1,929.71","1.40B","-0.33%"
"2000年6月13日","1,938.67","1,918.19","1,938.67","1,917.19","1.19B","1.37%"
"2000年6月12日","1,912.56","1,896.43","1,912.59","1,884.62","1.04B","0.62%"
"2000年6月9日","1,900.79","1,926.15","1,929.95","1,896.06","1.25B","-1.27%"
"2000年6月8日","1,925.21","1,937.19","1,938.55","1,913.37","1.29B","-0.51%"
"2000年6月7日","1,935.03","1,934.38","1,940.22","1,921.38","1.33B","0.49%"
"2000年6月6日","1,925.54","1,898.59","1,925.55","1,891.66","1.39B","1.39%"
"2000年6月5日","1,899.09","1,921.97","1,930.34","1,889.82","1.99B","-0.90%"
"2000年6月2日","1,916.25","1,906.16","1,916.25","1,897.71","1.56B","0.67%"
"2000年6月1日","1,903.49","1,900.53","1,906.82","1,889.99","1.31B","0.47%"
"2000年5月31日","1,894.55","1,875.46","1,894.58","1,869.34","1.36B","0.91%"
"2000年5月30日","1,877.47","1,903.53","1,908.31","1,868.61","1.38B","-1.12%"
"2000年5月29日","1,898.75","1,885.55","1,900.67","1,882.74","1.52B","1.02%"
"2000年5月26日","1,879.62","1,885.75","1,890.69","1,860.92","1.49B","-0.06%"
"2000年5月25日","1,880.70","1,866.56","1,880.72","1,860.78","1.45B","1.36%"
"2000年5月24日","1,855.49","1,835.56","1,861.48","1,831.84","1.38B","1.28%"
"2000年5月23日","1,832.08","1,834.44","1,836.99","1,811.58","1.07B","0.40%"
"2000年5月22日","1,824.74","1,785.89","1,830.93","1,783.30","1.22B","2.64%"
"2000年5月19日","1,777.83","1,761.79","1,777.98","1,754.88","801.65M","1.10%"
"2000年5月18日","1,758.54","1,725.60","1,758.54","1,719.84","625.25M","1.92%"
"2000年5月17日","1,725.40","1,727.43","1,736.27","1,722.71","429.54M","0.05%"
"2000年5月16日","1,724.54","1,706.73","1,725.90","1,706.73","424.04M","1.17%"
"2000年5月15日","1,704.59","1,722.63","1,726.72","1,695.53","542.04M","-0.93%"
"2000年5月12日","1,720.61","1,725.87","1,740.95","1,715.06","599.31M","-0.20%"
"2000年5月11日","1,724.05","1,750.86","1,762.12","1,718.89","667.47M","-1.63%"
"2000年5月10日","1,752.69","1,801.43","1,801.64","1,750.01","692.28M","-2.99%"
"2000年5月9日","1,806.64","1,839.00","1,839.29","1,799.82","713.24M","-1.63%"
"2000年5月8日","1,836.64","1,848.17","1,852.90","1,828.10","680.79M","0.02%"
"2000年4月28日","1,836.32","1,805.50","1,836.33","1,797.71","846.70M","1.63%"
"2000年4月27日","1,806.83","1,835.60","1,840.57","1,803.58","962.05M","-1.42%"
"2000年4月26日","1,832.78","1,835.67","1,842.89","1,826.39","868.58M","-0.04%"
"2000年4月25日","1,833.47","1,838.05","1,841.86","1,815.63","919.65M","-0.21%"
"2000年4月24日","1,837.40","1,844.69","1,848.97","1,827.17","1.28B","-0.20%"
"2000年4月21日","1,841.06","1,851.31","1,858.27","1,834.85","1.36B","-0.32%"
"2000年4月20日","1,847.03","1,831.66","1,847.51","1,831.48","1.33B","1.00%"
"2000年4月19日","1,828.71","1,819.08","1,831.57","1,817.21","1.08B","0.84%"
"2000年4月18日","1,813.49","1,794.34","1,813.57","1,779.29","1.07B","1.03%"
"2000年4月17日","1,795.06","1,829.62","1,829.93","1,778.88","1.50B","-2.11%"
"2000年4月14日","1,833.66","1,835.86","1,840.19","1,820.67","1.50B","0.12%"
"2000年4月13日","1,831.55","1,807.84","1,832.08","1,807.71","1.36B","1.34%"
"2000年4月12日","1,807.33","1,822.40","1,823.83","1,785.33","1.03B","-0.76%"
"2000年4月11日","1,821.17","1,826.40","1,828.06","1,812.01","1.13B","-0.27%"
"2000年4月10日","1,826.06","1,826.61","1,831.85","1,815.99","1.38B","0.34%"
"2000年4月7日","1,819.90","1,816.79","1,822.62","1,807.54","1.33B","0.59%"
"2000年4月6日","1,809.14","1,775.78","1,809.17","1,775.68","1.17B","2.14%"
"2000年4月5日","1,771.20","1,756.30","1,776.71","1,746.30","943.60M","0.60%"
"2000年4月4日","1,760.69","1,795.16","1,795.16","1,755.98","1.17B","-2.24%"
"2000年4月3日","1,801.00","1,799.58","1,816.86","1,798.25","1.33B","0.04%"
"2000年3月31日","1,800.22","1,810.55","1,810.90","1,780.41","1.50B","-0.59%"
"2000年3月30日","1,810.98","1,793.68","1,811.06","1,790.85","1.42B","1.24%"
"2000年3月29日","1,788.81","1,797.88","1,803.83","1,763.62","1.58B","-0.15%"
"2000年3月28日","1,791.44","1,788.83","1,799.95","1,774.48","1.93B","0.87%"
"2000年3月27日","1,775.91","1,736.70","1,776.02","1,736.70","1.59B","2.62%"
"2000年3月24日","1,730.50","1,761.44","1,770.26","1,729.48","1.74B","-0.96%"
"2000年3月23日","1,747.24","1,724.19","1,747.28","1,711.40","1.35B","1.56%"
"2000年3月22日","1,720.45","1,713.24","1,726.59","1,711.16","1.21B","0.59%"
"2000年3月21日","1,710.32","1,704.09","1,713.20","1,692.68","1.39B","0.65%"
"2000年3月20日","1,699.25","1,646.31","1,699.28","1,641.77","1.37B","2.45%"
"2000年3月17日","1,658.60","1,602.36","1,661.98","1,602.34","1.07B","3.18%"
"2000年3月16日","1,607.53","1,671.10","1,671.18","1,596.07","1.17B","-4.40%"
"2000年3月15日","1,681.47","1,680.30","1,695.16","1,676.54","1.22B","-0.01%"
"2000年3月14日","1,681.56","1,690.65","1,700.37","1,636.89","1.44B","-2.74%"
"2000年3月13日","1,728.88","1,706.77","1,729.01","1,706.35","961.87M","1.40%"
"2000年3月10日","1,705.05","1,731.94","1,743.14","1,701.79","1.19B","-1.58%"
"2000年3月9日","1,732.35","1,734.77","1,741.22","1,714.92","1.35B","0.37%"
"2000年3月8日","1,726.03","1,699.46","1,726.04","1,690.12","1.29B","1.84%"
"2000年3月7日","1,694.80","1,661.95","1,694.89","1,654.44","1.30B","0.82%"
"2000年3月6日","1,681.09","1,756.31","1,762.83","1,678.74","1.94B","-3.28%"
"2000年3月3日","1,738.02","1,728.36","1,750.64","1,721.70","1.85B","1.46%"
"2000年3月2日","1,713.01","1,697.56","1,721.60","1,682.54","1.47B","0.90%"
"2000年3月1日","1,697.74","1,720.60","1,721.14","1,692.51","1.73B","-0.98%"
"2000年2月29日","1,714.58","1,728.14","1,733.14","1,678.35","2.17B","0.57%"
"2000年2月28日","1,704.86","1,639.80","1,704.88","1,639.70","1.68B","4.49%"
"2000年2月25日","1,631.58","1,639.92","1,650.37","1,618.18","1.29B","-0.17%"
"2000年2月24日","1,634.31","1,593.95","1,634.32","1,593.93","1.05B","2.47%"
"2000年2月23日","1,594.93","1,618.01","1,630.55","1,586.63","1.36B","-2.29%"
"2000年2月22日","1,632.29","1,681.30","1,687.51","1,627.47","1.87B","-2.67%"
"2000年2月21日","1,677.14","1,681.36","1,697.01","1,652.48","2.29B","0.54%"
"2000年2月18日","1,668.09","1,623.96","1,668.16","1,583.58","1.86B","1.67%"
"2000年2月17日","1,640.65","1,734.27","1,770.88","1,615.63","3.31B","-3.10%"
"2000年2月16日","1,693.11","1,674.94","1,695.88","1,649.70","2.37B","1.34%"
"2000年2月15日","1,670.67","1,709.22","1,746.44","1,663.01","2.51B","-0.20%"
"2000年2月14日","1,673.94","1,591.44","1,674.13","1,587.82","1.77B","9.05%"
"2000年1月28日","1,535.00","1,514.56","1,536.35","1,510.74","1.51B","1.87%"
"2000年1月27日","1,506.77","1,490.45","1,506.92","1,485.23","1.20B","1.73%"
"2000年1月26日","1,481.12","1,477.30","1,482.46","1,469.98","762.36M","0.31%"
"2000年1月25日","1,476.51","1,483.03","1,490.46","1,467.44","1.03B","-0.06%"
"2000年1月24日","1,477.34","1,465.86","1,477.41","1,449.47","1.12B","0.84%"
"2000年1月21日","1,465.09","1,471.90","1,476.46","1,458.92","1.05B","-0.12%"
"2000年1月20日","1,466.86","1,443.09","1,466.90","1,443.09","711.28M","1.81%"
"2000年1月19日","1,440.72","1,425.87","1,443.67","1,425.14","538.08M","0.99%"
"2000年1月18日","1,426.62","1,436.89","1,443.59","1,421.64","604.53M","-0.47%"
"2000年1月17日","1,433.33","1,408.99","1,433.38","1,402.66","534.40M","1.74%"
"2000年1月14日","1,408.85","1,426.22","1,433.47","1,401.71","520.47M","-1.09%"
"2000年1月13日","1,424.44","1,437.45","1,444.07","1,418.81","632.76M","-0.94%"
"2000年1月12日","1,438.02","1,473.76","1,489.28","1,435.00","1.02B","-2.82%"
"2000年1月11日","1,479.78","1,547.68","1,547.71","1,468.76","1.28B","-4.23%"
"2000年1月10日","1,545.11","1,531.71","1,546.72","1,506.40","1.51B","1.88%"
"2000年1月7日","1,516.60","1,477.15","1,522.83","1,477.15","1.60B","3.60%"
"2000年1月6日","1,463.94","1,406.04","1,463.95","1,400.25","809.05M","3.85%"
"2000年1月5日","1,409.68","1,407.83","1,433.78","1,398.32","688.09M","0.24%"
"2000年1月4日","1,406.37","1,368.69","1,407.52","1,361.21","437.09M","2.91%"
